"hh_id","club_id","tag_club","d_strat1","d_strat2","d_strat3","d_strat4","d_strat5","d_strat6","d_strat7","d_strat8","d_strat9","d_strat10","d_strat11","d_strat12","d_strat13","d_strat14","d_strat15","d_strat16","d_strat17","d_strat18","d_strat19","data_bline","data_svyeline","treatment","t_any","t_anycom","t_anyord","t_com_noR","t_com_RPri","t_com_RPub","t_ord_noR","t_ord_RPri","t_ord_RPub","bl_d_female","bl_d_married","bl_age_099","bl_eduyrs_099","bl_hhnum_099","bl_asset_pca_199","bl_livest_pca_199","bl_acre_adj_099","bl_d_anyformalacc","bl_totsavcash_099","bl_d_hyper","bl_d_hypo","bl_transNet_199","bl_inpexp_099","bl_salecrop_099","bl_mi_d_hyper","bl_mi_totsavcash","clubsize","bl_savcash_099","bl_savform_099","trans_d_any","trans_dep_total_PRE","trans_dep_ord_PRE","trans_dep_splan_PRE","trans_dep_oth_PRE","trans_with_total_PRE","net_total_PRE","net_total_NOVDEC09","net_total_JANAPR10","bal_total_o22","bal_ordkasup_o22","bal_splan_o22","bal_oth_o22","el_landcult_099","el_input_val_099","el_maizetobasale_099","el_mainoutput_099","el_farmprofit_199","el_exp30_099","el_hhsize","el_tobacloan","el_tr_made","el_tr_received","el_tr_net","el_d_fixeddep","d_elineattrit1","has_anyActive_o22"
1064,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,67,2,3,-1.02644097805023,-0.379004508256912,3.5,1,0,0,0,1600,1500,41000,1,0,22,0,0,1,42022.56640625,42022.56640625,0,0,-41975,47.5682373046875,1.95000004768372,3.87000012397766,583,583,0,0,3.75,11000,20100,55516.59765625,44516.59765625,1300,3,10000,250,1000,-750,0,0,1
1063,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,62,1,6,-1.75143897533417,1.21227884292603,3.25,1,15500,0,0,2500,900,120000,1,0,22,500,15000,1,36222.3828125,36222.3828125,0,0,-31100,5122.380859375,-3542.22998046875,-1019.59002685547,5113,5113,0,0,3,18000,65000,94687.3125,76687.3125,14000,6,13000,0,250,-250,0,0,1
1073,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,56,3,4,-1.6160923242569,0.0968026518821716,4,0,0,0,0,600,0,10000,0,0,22,0,0,1,13705.390625,13705.390625,0,0,-12180,1525.39001464844,5.10999965667725,10.0899991989136,1522,1522,0,0,8,49034.203125,80000,105007.390625,55973.1875,16500,6,0,1400,3000,-1600,0,0,1
1065,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,0,62,2,3,-0.993393242359161,-0.367278665304184,3,1,2000,0,0,1500,0,34500,0,0,22,1500,500,0,500,0,0,500,-500,0,0,0,16,0,0,16,4.60000038146973,49100,101600,139636.40625,90536.40625,8100,2,0,200,0,200,0,0,0
1071,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,41,5,4,-0.993393242359161,-0.657303392887115,2,0,500,0,0,-9300,800,40000,0,0,22,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35514.328125,15000,47474.546875,11960.21875,6500,4,0,2600,19500,-16900,0,0,0
1070,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,60,0,3,-1.48885309696198,-0.854561805725098,5,1,0,0,0,-13300,0,53000,0,0,22,0,0,1,57932.171875,57932.171875,0,0,-56100,1832.17102050781,-1323.31005859375,3.34999990463257,1831,1829,0,2,14,50400,73000,136780.625,86380.625,11000,3,0,0,0,0,0,0,1
1076,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,60,8,3,-1.6160923242569,1.23074376583099,4.5,1,0,0,1,-1850,10815,11500,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,31900,35000,81938.5078125,50038.5078125,1900,3,22000,6000,1100,4900,0,0,0
1061,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,59,4,5,-0.891094505786896,-0.775658428668976,4,1,0,0,0,0,0,49000,0,0,22,0,0,1,61401.12890625,61401.12890625,0,0,-60075,1326.12878417969,4.44000005722046,8.77000045776367,1323,1323,0,0,7,122950,108000,131656.140625,8706.140625,10300,5,57600,13500,10400,3100,0,0,1
1075,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,54,0,5,1.19781506061554,-0.0254926364868879,5,1,5000,0,0,-500,32000,1085000,0,0,22,2000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,74100,60000,220781.109375,146681.109375,16750,6,0,3800,2500,1300,0,0,0
1066,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,58,2,7,-0.75574791431427,-0.854561805725098,4.5,1,6000,0,1,-4150,1400,34500,0,0,22,6000,0,1,22858.1015625,22858.1015625,0,0,-22275,583.100646972656,1.95000004768372,3.85999989509583,826,582,0,244,4.25,97050,95000,163083.5625,66033.5625,12800,6,58000,500,3100,-2600,0,0,1
1062,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,65,2,5,0.00229778420180082,-0.685029208660126,6.5,1,0,0,0,0,9000,147000,0,1,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40400,21000,137480.46875,97080.46875,2000,5,0,1000,2700,-1700,0,0,0
1069,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,42,7,8,3.1903657913208,5.08895778656006,4.75,1,0,0,1,5500,85600,219500,0,0,22,0,0,1,397651.0625,377651.0625,0,20000,-345800,51851.078125,-39994.53125,78.1499938964844,11565,1244,0,10321,11.3400001525879,25100,0,1200786.375,938757.9375,25000,6,0,800,0,800,0,0,1
1072,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,40,0,4,-1.75143897533417,-0.379550278186798,3,0,150,0,1,150,6000,64000,0,0,22,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,27100,70000,89209.015625,62109.015625,6500,5,0,4260,7000,-2740,0,0,0
1060,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,61,3,2,-1.35350656509399,-0.921739339828491,2,1,100,0,1,900,350,50000,0,0,22,100,0,1,10728.51953125,10728.51953125,0,0,-9025,1703.51965332031,5.69999980926514,11.2600002288818,1728,1700,0,28,1,27200,47000,56421.8046875,29221.8046875,1500,2,0,650,470,180,0,0,1
1067,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,60,2,6,0.0586701966822147,-0.116705641150475,6,1,1000,0,0,-3500,8500,0,0,0,22,1000,0,1,99074.4921875,99074.4921875,0,0,-98100,974.491455078125,3.25999999046326,-420.639984130859,976,972,0,4,12.25,112035.9453125,60000,69003.9375,-43032.0078125,11200,6,0,7600,10000,-2400,0,0,1
1068,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,54,7,5,-1.75143897533417,-1.11899769306183,2,1,0,0,0,-4850,0,12000,0,0,22,0,0,1,15442.91015625,13742.91015625,0,1700,-15000,442.910400390625,0,0,442,442,0,0,3,26500,55000,100902.953125,74402.953125,7800,6,18000,800,1000,-200,0,0,1
1086,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,38,2,7,-1.42437338829041,-1.00064265727997,4,1,0,1,0,-1300,700,60000,0,0,25,0,0,1,19595.87109375,19595.87109375,0,0,-19025,570.869995117188,1.91000008583069,3.77999997138977,587,569,0,18,5.5,106300,260000,270396.0625,164096.0625,55000,7,46000,28300,0,28300,1,0,1
1090,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,29,0,4,-1.75143897533417,-1.00064265727997,5,0,0,0,1,0,28200,96000,0,0,25,0,0,1,21478.05078125,20003.55078125,1474.5,0,-19475,2003.05004882813,16.5900001525879,33.0900001525879,1994,527,1467,0,4.25,36200.3125,100000,147861,111660.6875,6400,4,27000,8000,2000,6000,0,0,1
1082,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,48,6,7,-1.02644097805023,-0.803384244441986,5.5,1,0,0,0,-2000,750,57000,0,0,25,0,0,0,8911.1396484375,8911.1396484375,0,0,-8425,486.1396484375,0,0,544,486,0,58,4.75,23500,30000,78737.796875,55237.796875,6000,7,0,150,700,-550,0,0,1
1084,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,58,5,5,-0.993393242359161,-0.645577490329742,4,1,1645,0,0,0,1800,41970,0,0,25,400,1245,1,43087.5,20003.890625,23083.607421875,0,-19425,23662.498046875,233.97998046875,-23334.900390625,23574,577,22966,31,7,95900,114000,172239.3125,76339.3125,9400,5,0,4500,3000,1500,0,0,1
1085,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,40,7,8,-1.02644097805023,-0.696755051612854,6,1,0,1,0,0,5200,50000,0,0,25,0,0,0,0,0,0,0,0,0,0,0,339,0,0,339,5.5,46565.9140625,129000,180716.625,134150.71875,10000,7,0,0,500,-500,0,0,0
1079,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,25,8,3,-1.75143897533417,-0.921739339828491,2,1,0,0,1,0,400,40000,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
1092,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,34,2,6,-1.15368032455444,-0.739313304424286,4,1,0,1,0,-1000,3200,35000,0,0,25,0,0,1,22166.23828125,22166.23828125,0,0,-20525,1641.23999023438,5.48999977111816,10.8599996566772,1638,1638,0,0,8,93814.328125,120000,152767.390625,58953.0625,16000,9,0,32000,12500,28300,0,0,1
1088,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,68,0,6,-1.35350656509399,-0.590125858783722,6,1,0,0,0,0,30000,56000,0,0,25,0,0,1,25538.486328125,25538.486328125,0,0,-25725,-186.510925292969,1.71000003814697,3.40000009536743,584,512,0,72,2.5,17934.203125,11400,42041.8984375,24107.6953125,4000,7,0,600,3280,-2680,0,0,1
1078,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,40,8,7,0.476801186800003,-0.209471926093102,4.5,1,0,0,0,1000,1000,124000,0,0,25,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,4.75,117914.328125,480000,536704.6875,418790.375,4800,7,77000,19000,3900,15100,0,0,0
1089,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,1,1,41,1,8,-1.02644097805023,-0.300101161003113,6.5,1,0,0,1,0,6950,55000,0,0,25,0,0,1,24814.587890625,24814.587890625,0,0,-24300,514.590637207031,1.73000001907349,3.40000009536743,513,513,0,0,5,66100,43000,91961.515625,25861.515625,29000,9,0,800,0,800,0,0,1
1087,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,70,0,8,-1.75143897533417,-1.11899769306183,3,1,0,0,0,0,0,39000,0,0,25,0,0,0,2618.72998046875,2618.72998046875,0,0,-2125,493.72998046875,0,0,779,493,0,286,3,0,0,9421.806640625,9421.806640625,10300,7,0,120,250,-130,0,0,1
1077,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,55,2,7,-0.813281357288361,-0.882287621498108,5,1,0,1,0,-28000,5200,241000,0,0,25,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,6,58000,166000,186521.078125,128521.078125,16300,7,380000,2000,0,2000,0,0,0
1093,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,58,7,7,1.25941359996796,5.08895778656006,5,1,10000,0,1,0,30750,104000,0,0,25,0,10000,1,13689.349609375,13689.349609375,0,0,-13165,524.35009765625,1.75,3.46999979019165,661,523,0,138,7,90900,180000,243083.84375,152183.84375,900,4,0,735,3700,-2965,0,0,1
1081,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,51,2,7,-1.75143897533417,-1.11899769306183,5,1,0,0,0,0,800,98800,0,0,25,0,0,1,45645.01171875,45645.01171875,0,0,-45025,620.009826660156,2.0699999332428,4.10999965667725,706,618,0,88,2.04999995231628,21500,95000,213504.515625,192004.515625,18500,6,0,5200,0,5200,1,0,1
1080,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,1,0,0,0,0,0,1,45,2,8,-0.75574791431427,-0.379004508256912,4,1,0,0,0,1000,4050,0,0,0,25,0,0,1,1.37999999523163,1.37999999523163,0,0,-400,-398.619995117188,-100,0,161,161,0,0,4,31000,960000,991527.8125,938757.9375,3400,8,0,2300,3100,-800,0,0,1
1091,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,43,8,9,0.399069160223007,1.19906282424927,10,1,0,0,1,0,31000,430500,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,,,,,,,,,,,,,1,0
1083,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,0,1,0,0,0,0,0,1,68,8,3,0.853960931301117,-1.11899769306183,5,1,0,0,0,0,2000,120000,0,0,25,0,0,1,103051.921875,103051.921875,0,0,-102525,526.920654296875,1.76999998092651,3.48000001907349,625,526,0,99,,,,,,,,,,,,,1,1
1099,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,50,6,5,-0.544750154018402,-0.645577490329742,3.5,1,0,0,0,2150,1753.93725585938,37000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13200,90761.96875,107157.53125,93957.53125,5000,5,0,500,0,500,1,0,0
1100,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,71,0,4,-1.15368032455444,-0.19347195327282,3.5,1,0,0,0,6000,13750,150000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,56238.5859375,39000,67265.421875,11026.8359375,5000,2,30000,4450,0,4450,1,0,0
1098,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,46,8,8,0.213295549154282,0.213354527950287,4.25,1,0,0,0,1800,3200,98600,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,76500.3125,91000,155120.265625,78619.953125,21000,8,45000,2200,3600,-1400,0,0,0
1094,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,42,2,8,2.1858696937561,-0.00638345861807466,5,1,5920,1,0,8000,58000,285000,0,0,13,0,5920,0,56534.29296875,56534.29296875,0,0,-60750,-4215.70751953125,3.34000015258789,-471.520111083984,997,997,0,0,3.5,133700,30000,104577.015625,-29122.984375,23000,8,0,500,0,500,0,0,1
1097,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,61,8,5,1.87773585319519,0.881833016872406,5.75,1,0,0,0,4750,23750,120000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,10050,30000,99870.140625,89820.140625,4200,5,0,10000,0,10000,0,0,0
1101,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,49,5,9,-0.0882834494113922,0.986002564430237,6,0,0,0,0,6900,81000,200000,0,0,13,0,0,0,2108.0400390625,2108.0400390625,0,0,0,2108.0400390625,7.05999994277954,13.9300003051758,2104,2104,0,0,7.75,17600,1600,150551.421875,132951.421875,5280,8,0,1650,2000,-350,0,0,1
1095,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,44,3,5,-0.891094505786896,0.672911822795868,3,1,10000,0,0,4000,26200,117000,0,0,13,3000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,21000,48000,76265.421875,55265.421875,7000,4,12000,6600,0,6600,0,0,0
1096,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,52,7,6,-0.154005259275436,0.460237205028534,4.5,1,0,0,0,3000,22600,103000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,4700,20000,60592.96484375,55892.96484375,32000,6,0,2000,4000,-2000,0,0,0
1108,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,49,2,2,-0.813281357288361,-0.446182042360306,5.5,1,5000,0,0,14000,2300,187800,0,0,13,0,5000,1,146619.703125,69744.4296875,36875.26953125,40000,-115714.90625,30904.791015625,308.52001953125,616,31092,768,30281,43,5.5,34010,0,343551.25,309541.25,11800,3,0,3350,0,3350,0,0,1
1104,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,63,7,4,-0.699375510215759,-0.116705641150475,5,1,0,0,1,0,0,68000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,851,0,0,851,6.75,9000,28300,124565.15625,115565.15625,4000,4,0,7000,1700,5300,0,0,0
1107,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,63,7,6,-1.02644097805023,-0.18174609541893,4,1,0,0,0,500,350,36000,0,0,13,0,0,1,40202.69921875,20101.349609375,0,20101.349609375,-39726.3515625,476.349609375,0,0,488,476,0,12,3.25,20350,27000,114406.1796875,94056.1796875,8000,6,0,500,0,500,0,0,1
1105,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,40,8,6,-0.891094505786896,-0.406730353832245,4.5,1,2000,0,0,-2980,15090,110000,0,0,13,0,2000,1,40806.05859375,40806.05859375,0,0,-40750,56.0591926574707,1.78999996185303,3.55999994277954,536,536,0,0,7.25,43000,140600,218492.9375,175492.9375,5500,7,29800,9800,0,9800,0,0,1
1106,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,55,0,4,-0.75574791431427,0.122141525149345,6,1,300,0,1,-5650,14000,25000,0,0,13,300,0,1,9518.560546875,4761.080078125,0,4757.47998046875,-8982.48046875,536.079956054688,1.78999996185303,3.55000019073486,655,535,0,120,10.5,70169.21875,56000,191059.71875,120890.5,17000,4,30000,1100,0,1100,0,0,1
1103,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,55,10,2,-0.22185181081295,0.382531017065048,4.25,1,3000,1,0,3860,5150,90000,0,0,13,3000,0,1,86490.46875,43246.98828125,0,43243.48046875,-85968.484375,521.990478515625,1.75,3.44999980926514,545,521,0,24,2.75,5000,42500,91142.765625,86142.765625,8100,6,0,0,3650,-3650,0,0,1
1102,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,56,5,9,-1.48074579238892,-0.882287621498108,3.5,1,5000,0,0,-5715,0,81200,0,0,13,5000,0,1,40541.5,20272.58984375,0,20268.91015625,-39993.91015625,547.590087890625,1.82999992370605,3.62000012397766,564,546,0,18,6,30725.15234375,92116.421875,153725.03125,122999.875,5000,7,18000,4500,15000,-10500,0,0,1
1113,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,60,0,4,-1.42437338829041,-0.803384244441986,4,1,0,0,1,4005,45350,52000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,796,0,0,796,3,43114.63671875,0,10468.673828125,-32645.962890625,1500,3,25000,200,1500,-1300,0,0,0
1115,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,6,-1.35350656509399,-0.313964068889618,4,1,20000,0,1,-400,31200,54000,0,0,13,0,20000,0,0,0,0,0,0,0,0,0,59,0,0,59,4.25,6000,96000,152510.375,146510.375,3100,2,0,500,100,400,0,0,0
1118,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,52,2,2,-1.48074579238892,0.461404770612717,3.5,1,0,1,0,-2000,25800,15850,0,0,13,0,0,0,0,0,0,0,0,0,0,0,72,0,0,72,3,27200,45000,65041.5859375,37841.5859375,2750,6,0,150,5000,-4850,0,0,0
1114,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,67,0,3,0.720472931861877,2.8591628074646,4.5,1,0,0,1,6550,8200,13082,0,1,13,0,,0,0,0,0,0,0,0,0,0,25,0,0,25,6.5,65814.328125,9000,68619.8046875,2805.4765625,2000,3,45000,4000,5000,-1000,0,0,0
1109,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,75,2,4,-1.08281350135803,-0.854561805725098,4,1,1000,0,0,-980,35000,48000,0,0,13,1000,0,0,0,0,0,0,0,0,0,0,18,0,0,18,4.75,89214.328125,0,54342.3203125,-34872.0078125,6600,4,60000,7000,700,6300,0,0,0
1112,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,55,6,7,-0.75574791431427,-0.0772539600729942,6,1,0,0,1,1300,5400,30400,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,10000,22000,112599.171875,102599.171875,7700,7,0,4000,0,4000,0,0,0
1117,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,69,1,4,-0.813281357288361,1.54966628551483,5,1,70000,0,0,-28000,40500,90000,0,0,13,26000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43500,92000,169697.296875,126197.296875,3800,3,0,5000,0,5000,0,0,0
1110,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,57,7,6,-0.620401382446289,-0.751622915267944,3.5,1,0,0,1,1000,800,48600,0,0,13,0,0,0,0,0,0,0,0,0,0,0,860,0,0,860,4,56614.640625,0,20078.9609375,-36535.6796875,3800,9,26350,4600,0,4600,0,0,0
1116,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,54,0,2,-0.891094505786896,-0.367278665304184,3.5,1,0,0,1,700,33200,13000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,36200,0,0,-36200,12000,5,0,100,0,100,0,0,0
1111,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0,6,-0.542588233947754,0.454024106264114,10,1,0,0,0,1000,24200,256000,1,0,13,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,5,47614.63671875,0,44332.375,-3282.26171875,9350,4,16000,1000,1200,-200,0,0,0
1121,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,45,6,3,-0.281244516372681,0.201044902205467,3,1,0,0,0,1000,1700,65000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,84,0,0,84,4,56877.171875,45000,92109.03125,35231.859375,24000,10,62000,2000,0,2000,0,0,0
1120,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,47,0,6,-1.88678550720215,-0.739313304424286,2,1,0,0,1,20,16000,28000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,3,2200,37703.36328125,92062.1875,89862.1875,2300,5,0,250,2800,-2550,0,0,0
1122,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,45,6,6,-1.02644097805023,-0.869978010654449,3,1,0,0,0,0,11800,59000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
1124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,59,6,3,-1.42437338829041,-0.0393555499613285,5,1,0,1,0,-2600,9100,61000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,3,91477.171875,35500,93015.25,1538.078125,1500,2,28000,400,0,400,0,0,0
1127,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,69,0,3,-1.88678550720215,-0.921739339828491,3,1,0,0,0,0,1600,16000,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,3,0,20000,48265.421875,48265.421875,2090,3,0,2900,800,2100,0,0,0
